901;6350000;10000;OOO "T2 Mobajl";;Kaluzhskaya oblast';UTC+3
901;6400000;20000;OOO "T2 Mobajl";;Irkutskaya oblast';UTC+8
901;6420000;5000;OOO "T2 Mobajl";;Altajskij kraj;UTC+7
901;6440000;10000;OOO "T2 Mobajl";;Kemerovskaya oblast';UTC+7
901;6450000;10000;OOO "T2 Mobajl";;Altajskij kraj;UTC+7
901;6460000;20000;OOO "T2 Mobajl";;Krasnoyarskij kraj;UTC+7
901;6500000;250000;OOO "T2 Mobajl";;Irkutskaya oblast';UTC+8
901;7000000;1000000;OOO "T2 Mobajl";Moskva;Moskovskaya oblast';UTC+3
901;8000000;20000;OOO "T2 Mobajl";;Nizhegorodskaya oblast';UTC+3
901;8020000;20000;OOO "T2 Mobajl";;Samarskaya oblast';UTC+4
901;8040000;40000;OOO "T2 Mobajl";;Saratovskaya oblast';UTC+4
901;8080000;10000;SMARTS;;Respublika Tatarstan;UTC+3
901;8100000;100000;OAO "Sotovaya svyaz' Bashkortostana";;Respublika Bashkortostan;UTC+5
901;8200000;20000;OOO "T2 Mobajl";;Saratovskaya oblast';UTC+4
901;8220000;10000;OOO "T2 Mobajl";;Orenburgskaya oblast';UTC+5
901;8470000;10000;OOO "T2 Mobajl";;Ul'yanovskaya oblast';UTC+4
901;8600000;100000;OOO "T2 Mobajl";;Udmurtskaya Respublika;UTC+4
901;8700000;20000;OOO "T2 Mobajl";;Nizhegorodskaya oblast';UTC+3
901;8880000;10000;OOO "T2 Mobajl";;Vladimirskaya oblast';UTC+3
901;9000000;100000;OOO "T2 Mobajl";Moskva;Moskovskaya oblast';UTC+3
901;9110000;10000;OOO "T2 Mobajl";;Krasnoyarskij kraj;UTC+7
901;9160000;10000;Kuzbask.sot. svyaz';Kemerovo;Kemerovskaya oblast';UTC+7
901;9230000;10000;OOO "T2 Mobajl";;Zabajkal'skij kraj;
901;9240000;10000;OAO "Severo-vostochnye Telekommunikatsii";YAkutsk;Respublika Sakha;UTC+9
901;9290000;10000;OOO "T2 Mobajl";;Kemerovskaya oblast';UTC+7
901;9300000;10000;OOO "T2 Mobajl";;KHabarovskij kraj;UTC+10
901;9320000;10000;OOO "T2 Mobajl";;Evrejskaya avtonomnaya oblast';UTC+10
901;9330000;10000;OOO "T2 Mobajl";;Kamchatskij kraj;UTC+12
901;9340000;10000;OOO "T2 Mobajl";;Primorskij kraj;UTC+10
901;9350000;10000;OOO "T2 Mobajl";;Magadanskaya oblast';UTC+11
901;9370000;10000;OOO "T2 Mobajl";;Sakhalinskaya oblast';UTC+11
901;9380000;10000;OOO "T2 Mobajl";;Primorskij kraj;UTC+10
901;9390000;10000;OAO "Arktik Region Svyaz'";;CHukotskij avtonomnyj okrug;UTC+12
901;9400000;10000;OOO "T2 Mobajl";;Samarskaya oblast';UTC+4
901;9410000;10000;OOO "T2 Mobajl";;Volgogradskaya oblast';UTC+3
901;9420000;20000;OOO "T2 Mobajl";;Samarskaya oblast';UTC+4
901;9440000;10000;OOO "T2 Mobajl";;Astrakhanskaya oblast';UTC+4
901;9460000;10000;SMARTS;Kazan';Respublika Tatarstan;UTC+3
901;9470000;10000;OOO "T2 Mobajl";;Ul'yanovskaya oblast';UTC+4
901;9490000;20000;OOO "T2 Mobajl";;Sverdlovskaya oblast';UTC+5
901;9510000;10000;Kurganskij Sotovyj Telefon;Kurgan;Kurganskaya oblast';UTC+5
901;9520000;10000;OAO "Sotovaya svyaz' Bashkortostana";;Respublika Bashkortostan;UTC+5
901;9530000;10000;MTT Invest;Orenburg;Orenburgskaya oblast';UTC+5
901;9540000;1408;OOO "T2 Mobajl";;Permskij kraj;UTC+5
901;9541409;18591;OOO "T2 Mobajl";;Permskij kraj;UTC+5
901;9560000;10000;OOO "T2 Mobajl";;Omskaya oblast';UTC+6
901;9570000;10000;OOO "T2 Mobajl";;Udmurtskaya Respublika;UTC+4
901;9580000;10000;OAO "APEKS";;CHelyabinskaya oblast';UTC+5
901;9600000;10000;OAO "Regional'nyj tekhnicheskij tsentr";;KHanty-Mansijskij avtonomnyj okrug - YUgra;UTC+5
901;9610000;10000;OOO "T2 Mobajl";;Respublika Komi;UTC+3
901;9620000;10000;OOO "T2 Mobajl";;Respublika Kareliya;UTC+3
901;9630000;10000;OOO "T2 Mobajl";;Kaliningradskaya oblast';UTC+2
901;9640000;10000;OOO "T2 Mobajl";;Novgorodskaya oblast';UTC+3
901;9650000;10000;OOO "T2 Mobajl";;Vologodskaya oblast';UTC+3
901;9660000;10000;OOO "T2 Mobajl";;Arkhangel'skaya oblast';UTC+3
901;9670000;10000;OOO "T2 Mobajl";;Pskovskaya oblast';UTC+3
901;9680000;10000;OOO "T2 Mobajl";;Murmanskaya oblast';UTC+3
901;9690000;10000;OOO "T2 Mobajl";;Vologodskaya oblast';UTC+3
901;9700000;100000;OOO "T2 Mobajl";Sankt-Peterburg;Leningradskaya oblast';UTC+3
901;9810000;10000;OOO "T2 Mobajl";;Ryazanskaya oblast';UTC+3
901;9820000;20000;OOO "T2 Mobajl";Moskva;Moskovskaya oblast';UTC+3
901;9840000;10000;OOO "T2 Mobajl";;Orlovskaya oblast';UTC+3
901;9850000;20000;OOO "T2 Mobajl";;YAroslavskaya oblast';UTC+3
901;9870000;10000;OOO "T2 Mobajl";;Smolenskaya oblast';UTC+3
901;9880000;10000;OOO "T2 Mobajl";;Tverskaya oblast';UTC+3
901;9890000;10000;OOO "T2 Mobajl";;Tambovskaya oblast';UTC+3
901;9900000;10000;OOO "T2 Mobajl";;Belgorodskaya oblast';UTC+3
901;9910000;10000;OOO "T2 Mobajl";;Bryanskaya oblast';UTC+3
901;9920000;10000;OOO "T2 Mobajl";;Vladimirskaya oblast';UTC+3
901;9930000;10000;OOO "T2 Mobajl";;Voronezhskaya oblast';UTC+3
901;9940000;10000;OOO "T2 Mobajl";;YAroslavskaya oblast';UTC+3
901;9950000;10000;OOO "T2 Mobajl";;Kaluzhskaya oblast';UTC+3
901;9960000;10000;OOO "T2 Mobajl";;Kurskaya oblast';UTC+3
901;9970000;10000;OOO "T2 Mobajl";;YAroslavskaya oblast';UTC+3
901;9980000;10000;OOO "T2 Mobajl";;Tul'skaya oblast';UTC+3
901;9990000;10000;OOO "T2 Mobajl";;YAroslavskaya oblast';UTC+3
902;0000000;100000;OOO "T2 Mobajl";;Ul'yanovskaya oblast';UTC+4
902;0100000;50000;OOO "T2 Mobajl";;Respublika KHakasiya;UTC+7
902;0150000;50000;OOO "T2 Mobajl";;Respublika Marij El;UTC+3
